approach,scenario,edge_servers,functions,round,user_type,latency_mean,latency_std,utilisation_mean,utilisation_std,mec_systems,prediction,iterations,ants
closestfit,2,200,3,1,genericUser,83.89757636363636,23.68235988802351,0.05586208016247945,0.015201668696046382,5,NONE,,
closestfit,2,200,3,1,operaUser,73.11770198675497,26.250048901489613,0.07608002856941434,0.012434538406358598,5,NONE,,
closestfit,2,200,3,2,Aggregate,79.63843022359292,24.61287475164316,0.058453353231413534,0.016221813548375433,5,NONE,,
closestfit,2,200,3,2,ambulanceUser,71.11811904761905,28.644865085490803,0.06879365601286001,0.018511776707719377,5,NONE,,
closestfit,2,200,3,2,genericUser,81.3488381818182,24.13737937417718,0.05568209738548957,0.015013307135282377,5,NONE,,
closestfit,2,200,3,2,operaUser,69.80878064516128,24.165500212286368,0.07531844170686904,0.012019833176986247,5,NONE,,
closestfit,2,200,3,3,Aggregate,77.10446538461538,25.05217700947605,0.05629932714432499,0.014930707826267214,5,NONE,,
closestfit,2,200,3,3,ambulanceUser,69.08351219512195,22.624037384076644,0.06785035727676567,0.01375965313264706,5,NONE,,
closestfit,2,200,3,3,genericUser,80.95026181818181,23.6420114830582,0.054023032243378954,0.014244303500600766,5,NONE,,
closestfit,2,200,3,3,operaUser,52.56662264150944,20.418342852544153,0.06906871177080655,0.011779691240790386,5,NONE,,
closestfit,2,200,3,4,Aggregate,83.73121450617285,24.563431791765186,0.05795372182756435,0.015531400806006545,5,NONE,,
closestfit,2,200,3,4,ambulanceUser,69.1899,25.900013793482124,0.0660687481124084,0.014549274170123845,5,NONE,,
closestfit,2,200,3,4,genericUser,84.03281636363636,24.81694266313844,0.05587337124700544,0.015110467371520293,5,NONE,,
closestfit,2,200,3,4,operaUser,85.33307692307693,21.157052786562673,0.07054208456616075,0.011662981111773246,5,NONE,,
closestfit,2,200,3,5,Aggregate,80.91521056661563,23.391424759902005,0.05664121042481377,0.015770249070483935,5,NONE,,
closestfit,2,200,3,5,ambulanceUser,77.23393750000001,25.80960677353534,0.06950637554376467,0.014000124085395856,5,NONE,,
closestfit,2,200,3,5,genericUser,80.48373545454547,23.647571720201466,0.05366931538785517,0.014684074238516136,5,NONE,,
closestfit,2,200,3,5,operaUser,85.03751265822785,20.288423100877527,0.07342321431686961,0.010162782367781098,5,NONE,,
closestfit,2,300,3,1,Aggregate,80.82155675675675,24.974888084303327,0.04734494207736886,0.013406705680640377,5,NONE,,
closestfit,2,300,3,1,ambulanceUser,69.61840476190476,21.55183740122306,0.05391609705753322,0.01380047332560831,5,NONE,,
closestfit,2,300,3,1,genericUser,82.98600545454545,24.58098511675747,0.045422321579073735,0.012833743547554026,5,NONE,,
closestfit,2,300,3,1,operaUser,68.33553594771242,24.300972047112737,0.05936385736467435,0.010189879171617061,5,NONE,,
closestfit,2,300,3,2,Aggregate,81.26412816577131,25.780009996458666,0.0490018881952042,0.01239432848187049,5,NONE,,
closestfit,2,300,3,2,ambulanceUser,78.88034042553194,25.965102429721686,0.06027952578411471,0.012828017237669092,5,NONE,,
closestfit,2,300,3,2,genericUser,83.92140181818182,24.608946810671902,0.04704560768053046,0.011742226466312048,5,NONE,,
closestfit,2,300,3,2,operaUser,63.24513461538463,26.648067792470137,0.059398424089193436,0.009457412996164273,5,NONE,,
closestfit,2,300,3,3,Aggregate,78.19927525057825,25.753576462206244,0.047250597636446914,0.011828508466832588,5,NONE,,
closestfit,2,300,3,3,ambulanceUser,59.28941860465115,22.382896795621765,0.05526986859532145,0.012826327839083556,5,NONE,,
closestfit,2,300,3,3,genericUser,82.41908636363637,23.957171991182527,0.04574859301549685,0.011307709652774387,5,NONE,,
closestfit,2,300,3,3,operaUser,53.33779220779221,22.522219176543835,0.05574005498588497,0.010710007381459625,5,NONE,,
closestfit,2,300,3,4,Aggregate,79.47373862760216,25.47144727571932,0.04764692175312322,0.012926165423455356,5,NONE,,
closestfit,2,300,3,4,ambulanceUser,69.99656818181819,22.425517357748628,0.05469496950310782,0.01084950729823271,5,NONE,,
closestfit,2,300,3,4,genericUser,82.52899818181818,24.705704750729254,0.045648733447423435,0.012177749554747494,5,NONE,,
closestfit,2,300,3,4,operaUser,60.233281045751625,22.58819479269784,0.05998609191828953,0.011070859663687361,5,NONE,,
closestfit,2,300,3,5,Aggregate,80.70575944487278,23.536729801540623,0.04786427839385416,0.012723058351840516,5,NONE,,
closestfit,2,300,3,5,ambulanceUser,72.69802564102562,28.985410243310504,0.05555078079982144,0.010685764140112039,5,NONE,,
closestfit,2,300,3,5,genericUser,81.81108272727272,23.645430158005524,0.0457824934748822,0.012094165872390237,5,NONE,,
closestfit,2,300,3,5,operaUser,74.98706329113924,19.96164979290458,0.060460416476363216,0.008945315256547471,5,NONE,,
closestfit,2,100,5,1,Aggregate,114.73006774441879,36.711226776485475,0.10709425171286727,0.022058142400170434,5,NONE,,
closestfit,2,100,5,1,ambulanceUser,104.36557777777776,35.24142445235881,0.1324774994644165,0.027224712788088412,5,NONE,,
closestfit,2,100,5,1,genericUser,120.65615818181818,34.38717922465641,0.10442798182829573,0.02098133032115763,5,NONE,,
closestfit,2,100,5,1,operaUser,75.42943506493505,27.274910772467848,0.1187218538181204,0.0193881008487832,5,NONE,,
closestfit,2,100,5,2,Aggregate,124.19433436055469,34.17527455699769,0.11422513159152156,0.024913829711842903,5,NONE,,
closestfit,2,100,5,2,ambulanceUser,121.66384090909091,37.39217582375444,0.13425552588343967,0.023232863106435613,5,NONE,,
closestfit,2,100,5,2,genericUser,126.79099272727274,34.08297365439855,0.10968384887372715,0.02271831886001832,5,NONE,,
closestfit,2,100,5,2,operaUser,106.36977272727273,28.171943196804108,0.14093989549236222,0.020511888369552107,5,NONE,,
closestfit,2,100,5,3,Aggregate,130.41719630484985,35.278536189219054,0.11846129325492694,0.02941232110695587,5,NONE,,
closestfit,2,100,5,3,ambulanceUser,111.2783111111111,40.68243347330763,0.13461777889560525,0.029797696648434836,5,NONE,,
closestfit,2,100,5,3,genericUser,129.5251790909091,35.408238025272304,0.11252907761706155,0.026484473410845213,5,NONE,,
closestfit,2,100,5,3,operaUser,142.38127922077922,28.625353162075612,0.15611321109792317,0.01699020262370828,5,NONE,,
closestfit,2,100,5,4,Aggregate,117.85145356868766,35.30944196018812,0.10955920995754065,0.023725804912428667,5,NONE,,
closestfit,2,100,5,4,ambulanceUser,112.30526530612244,33.49821786788037,0.127069555946256,0.026333260375366176,5,NONE,,
closestfit,2,100,5,4,genericUser,121.57245636363635,34.54811346370063,0.10569357622612867,0.021926755582577256,5,NONE,,
closestfit,2,100,5,4,operaUser,93.03755844155845,30.903511356002074,0.13159940574394396,0.020608156209338594,5,NONE,,
closestfit,2,100,5,5,Aggregate,122.27390853189853,34.63114404525449,0.11188819439549502,0.024126753088921208,5,NONE,,
closestfit,2,100,5,5,ambulanceUser,109.60409523809523,33.796095879885534,0.13510657887931132,0.01767195896275807,5,NONE,,
closestfit,2,100,5,5,genericUser,125.45194545454547,34.34687603473598,0.10711486417095563,0.022128017961508574,5,NONE,,
closestfit,2,100,5,5,operaUser,103.63423270440249,30.051463661398284,0.1387780755192248,0.016521771034498995,5,NONE,,
closestfit,2,200,5,1,Aggregate,114.08239969254419,33.749570750639634,0.07459255443921525,0.015458434264264258,5,NONE,,
closestfit,2,200,5,1,ambulanceUser,110.46128571428574,37.161199059316324,0.09129447859982492,0.013829763557969891,5,NONE,,
closestfit,2,200,5,1,genericUser,116.74104545454544,33.22241544115922,0.07200721986913454,0.014404853221248659,5,NONE,,
closestfit,2,200,5,1,operaUser,96.64577358490564,31.266384986525495,0.08806668785017868,0.013031819175180683,5,NONE,,
closestfit,2,200,5,2,Aggregate,123.90745698924731,33.78562363796955,0.07893849262066155,0.017729078059554874,5,NONE,,
closestfit,2,200,5,2,ambulanceUser,107.05034782608695,30.010182375111278,0.09065240706115009,0.019844014309383533,5,NONE,,
closestfit,2,200,5,2,genericUser,125.06269818181818,34.388359345705204,0.07590220616152761,0.016575417649335983,5,NONE,,
closestfit,2,200,5,2,operaUser,120.73221153846153,28.824038037051892,0.0968941018564619,0.012053168217429404,5,NONE,,
closestfit,2,200,5,3,Aggregate,115.40698454404946,32.7441646561159,0.07636835480412832,0.017573364055614656,5,NONE,,
closestfit,2,200,5,3,ambulanceUser,103.16985714285713,39.32356240689973,0.08830675926200252,0.01608852060711977,5,NONE,,
closestfit,2,200,5,3,genericUser,115.99427272727273,32.508343354840996,0.07312030224018015,0.016188084652272845,5,NONE,,
closestfit,2,200,5,3,operaUser,114.53818421052631,32.01104502400313,0.09657522870618265,0.011805038979489034,5,NONE,,
closestfit,2,200,5,4,Aggregate,118.24455640828857,35.06179563188553,0.07632341151157197,0.017556208732394822,5,NONE,,
closestfit,2,200,5,4,ambulanceUser,108.77188888888888,30.931100600015558,0.09314173067543693,0.018817654713124986,5,NONE,,
closestfit,2,200,5,4,genericUser,121.33234909090909,34.913611877373626,0.07349292269241611,0.016629969704387907,5,NONE,,
closestfit,2,200,5,4,operaUser,99.44517721518987,30.75356690317007,0.09123931871851824,0.012642480536301334,5,NONE,,
closestfit,2,200,5,5,Aggregate,121.95530498084293,34.512112469194975,0.07976487026435844,0.019125400757627642,5,NONE,,
closestfit,2,200,5,5,ambulanceUser,116.09978723404252,36.08350609165897,0.09430013227020068,0.018928303500946597,5,NONE,,
closestfit,2,200,5,5,genericUser,123.90719272727274,34.865894147013336,0.07594650796331583,0.0174478959498671,5,NONE,,
closestfit,2,200,5,5,operaUser,110.10804430379744,28.700771680374377,0.10202462480152491,0.011749421300762597,5,NONE,,
closestfit,2,300,5,1,Aggregate,121.23445391169635,33.342273054724686,0.06325223385704372,0.014015139592173029,5,NONE,,
closestfit,2,300,5,1,ambulanceUser,107.29385714285714,36.10180396315021,0.07610292999885646,0.015123949669748395,5,NONE,,
closestfit,2,300,5,1,genericUser,122.70841363636364,33.483088540295476,0.06069900897936913,0.012870553666696143,5,NONE,,
closestfit,2,300,5,1,operaUser,114.28243624161072,29.728969916137753,0.07847920115560686,0.00948129922216123,5,NONE,,
closestfit,2,300,5,2,Aggregate,117.92631578947369,34.43891571292452,0.06180072787847137,0.013758310196411884,5,NONE,,
closestfit,2,300,5,2,ambulanceUser,109.35297727272729,38.016589430532875,0.07247536966679158,0.01391566211531354,5,NONE,,
closestfit,2,300,5,2,genericUser,121.10751,32.92152495866626,0.05967789423550498,0.012846795771879653,5,NONE,,
closestfit,2,300,5,2,operaUser,96.83113513513513,36.67074317827388,0.07440500334182908,0.012005017188550036,5,NONE,,
closestfit,2,300,5,3,Aggregate,115.70096136012367,34.447192114374594,0.06245480659511791,0.014955359908969453,5,NONE,,
closestfit,2,300,5,3,ambulanceUser,108.25951219512194,38.388077899343926,0.07327960926398641,0.014189180505943512,5,NONE,,
closestfit,2,300,5,3,genericUser,116.92604818181817,34.52197425586635,0.05954611488659274,0.01353573397483675,5,NONE,,
closestfit,2,300,5,3,operaUser,108.88726143790849,31.88832738528631,0.08046620509154978,0.010273438129199395,5,NONE,,
closestfit,2,300,5,4,Aggregate,116.5419821981424,35.99830689437346,0.06201711090901564,0.012629620522234954,5,NONE,,
closestfit,2,300,5,4,ambulanceUser,98.08877777777779,33.605759922209856,0.07396462060627665,0.014934251983309362,5,NONE,,
closestfit,2,300,5,4,genericUser,122.72077636363636,33.79968110155576,0.06008407262503239,0.011814434073815893,5,NONE,,
closestfit,2,300,5,4,operaUser,77.23199358974358,23.087027943651094,0.072890391442863,0.010480648286111038,5,NONE,,
closestfit,2,300,5,5,Aggregate,114.7372996918336,33.91887192493743,0.062251447886785966,0.01468358830218321,5,NONE,,
closestfit,2,300,5,5,ambulanceUser,108.89651111111108,39.30071775461973,0.07027507625789252,0.014057965081117318,5,NONE,,
closestfit,2,300,5,5,genericUser,117.43539727272727,33.3852655361383,0.05952551747051204,0.013369144369313087,5,NONE,,
closestfit,2,300,5,5,operaUser,97.05709150326798,30.558103029819204,0.07948974972470448,0.010876968406763906,5,NONE,,
ilp,2,100,1,1,Aggregate,57.31736258660508,11.18644938671457,0.020307816925465932,0.00820126991427166,5,NONE,,
ilp,2,100,1,1,ambulanceUser,47.96372727272728,15.635193601204492,0.024915772609820034,0.006819316502148333,5,NONE,,
ilp,2,100,1,1,genericUser,59.256243636363635,8.926820303773104,0.019373565449961307,0.008064137325522733,5,NONE,,
ilp,2,100,1,1,operaUser,46.2127870967742,15.550569568633918,0.025629923847682104,0.007002732319859792,5,NONE,,
ilp,2,100,1,2,Aggregate,57.3506054054054,11.15445545352758,0.020523228950638215,0.008198653481398782,5,NONE,,
ilp,2,100,1,2,ambulanceUser,47.30369047619048,15.694370025955626,0.028300070697429073,0.007047489088265343,5,NONE,,
ilp,2,100,1,2,genericUser,59.25578636363636,8.927458694873726,0.019438303338145894,0.007838079614573246,5,NONE,,
ilp,2,100,1,2,operaUser,46.411202614379086,15.553708992577386,0.02618852843022211,0.007557020675222267,5,NONE,,
ilp,2,100,1,3,Aggregate,57.30535185185185,11.196653775825999,0.022997885251138675,0.008813418487926144,5,NONE,,
ilp,2,100,1,3,ambulanceUser,46.94351219512195,15.713207849007075,0.02569486976837204,0.009442834778744103,5,NONE,,
ilp,2,100,1,3,genericUser,59.25457636363636,8.926854762739046,0.022161949073346433,0.008662275494839831,5,NONE,,
ilp,2,100,1,3,operaUser,46.213019354838714,15.550703571785588,0.02821693964058961,0.007759299354552922,5,NONE,,
ilp,2,100,1,4,Aggregate,57.16594058641976,11.33509787108371,0.02194673125681553,0.007941005298672569,5,NONE,,
ilp,2,100,1,4,ambulanceUser,45.738447368421056,15.705201988422658,0.02603501799056625,0.006310306092442956,5,NONE,,
ilp,2,100,1,4,genericUser,59.260242727272725,8.927991595187656,0.021106845816022533,0.0077533963422610356,5,NONE,,
ilp,2,100,1,4,operaUser,45.333740506329114,15.507088941570828,0.026810776123839378,0.007559971723109873,5,NONE,,
ilp,2,100,1,5,Aggregate,57.31478095975232,11.187911705946533,0.02428549646376163,0.009858052868417998,5,NONE,,
ilp,2,100,1,5,ambulanceUser,46.9320243902439,15.706803959570841,0.028556891407545176,0.0097108490280482,5,NONE,,
ilp,2,100,1,5,genericUser,59.25491909090909,8.926963946947431,0.023414458717536595,0.009709800339199433,5,NONE,,
ilp,2,100,1,5,operaUser,46.00048344370861,15.546706964865285,0.029471021815764366,0.009103843034437958,5,NONE,,
ilp,2,200,1,1,Aggregate,57.29416243264049,11.209375337073926,0.014475997171904915,0.005627021563439459,5,NONE,,
ilp,2,200,1,1,ambulanceUser,47.30538095238095,15.694703192171556,0.017888331373049526,0.005364397252997193,5,NONE,,
ilp,2,200,1,1,genericUser,59.257025454545456,8.926605428603215,0.013844351523288428,0.005421887337875573,5,NONE,,
ilp,2,200,1,1,operaUser,46.213777070063685,15.54916964705203,0.01798868619757411,0.005516243080689865,5,NONE,,
ilp,2,200,1,2,Aggregate,57.34131071703931,11.172534348082815,0.01513383530147631,0.005590517701471336,5,NONE,,
ilp,2,200,1,2,ambulanceUser,47.301880952380955,15.697267600045341,0.01872508873018928,0.0054352396918868244,5,NONE,,
ilp,2,200,1,2,genericUser,59.26478090909091,8.927994603484793,0.014484866045897101,0.0054250606840615485,5,NONE,,
ilp,2,200,1,2,operaUser,46.41123870967741,15.552762676907474,0.018766309734580693,0.005031513127648802,5,NONE,,
ilp,2,200,1,3,Aggregate,57.36198149575945,11.147813420777734,0.014847159659386665,0.005766496006911065,5,NONE,,
ilp,2,200,1,3,ambulanceUser,47.64141860465116,15.66394739708651,0.01721260055744615,0.0053354148529232825,5,NONE,,
ilp,2,200,1,3,genericUser,59.261115454545454,8.92690642438236,0.014197215687353352,0.005574333935065484,5,NONE,,
ilp,2,200,1,3,operaUser,46.51092207792207,15.55330731133047,0.0188291363517249,0.0054850067347783265,5,NONE,,
ilp,2,200,1,4,Aggregate,57.32331554524361,11.185777282042142,0.014671973556752904,0.005739899691533339,5,NONE,,
ilp,2,200,1,4,ambulanceUser,46.15117948717949,15.712512236517943,0.01792809228418218,0.005978456929370443,5,NONE,,
ilp,2,200,1,4,genericUser,59.26126272727272,8.92756255283228,0.013992812616072676,0.0055040942500916845,5,NONE,,
ilp,2,200,1,4,operaUser,46.31014285714286,15.552158195618702,0.018698521637132835,0.0054212497900347194,5,NONE,,
ilp,2,200,1,5,Aggregate,56.673192696192686,11.777912433821395,0.014266641242021693,0.005754960737438377,5,NONE,,
ilp,2,200,1,5,ambulanceUser,47.30285714285715,15.693133535856248,0.018209682134832855,0.006687546451024716,5,NONE,,
ilp,2,200,1,5,genericUser,59.258343636363634,8.927294828734494,0.013634781037795,0.005483635696158425,5,NONE,,
ilp,2,200,1,5,operaUser,39.77586896551724,14.011338762595484,0.017917941291340955,0.005704281702384554,5,NONE,,
ilp,2,300,1,1,Aggregate,56.092171274961586,12.25528697783741,0.013950046419764344,0.005619805696257577,5,NONE,,
ilp,2,300,1,1,ambulanceUser,47.97540909090908,15.639149364719568,0.01687741742113461,0.0067249159120278765,5,NONE,,
ilp,2,300,1,1,genericUser,59.258725454545456,8.927143537285218,0.01340183919250448,0.0054509032067209615,5,NONE,,
ilp,2,300,1,1,operaUser,36.30690506329114,11.707821067566984,0.016951461773723576,0.005269161247789801,5,NONE,,
ilp,2,300,1,2,Aggregate,56.454954545454534,11.961274516554836,0.011839200144871222,0.004736922484805948,5,NONE,,
ilp,2,300,1,2,ambulanceUser,47.64432558139535,15.668052636345156,0.014062055264085924,0.0045278773402171,5,NONE,,
ilp,2,300,1,2,genericUser,59.257529999999996,8.926705513301656,0.011264139487148076,0.004606758639784948,5,NONE,,
ilp,2,300,1,2,operaUser,39.00994838709677,13.611086251008174,0.015303612747253335,0.004014413251984613,5,NONE,,
ilp,2,300,1,3,Aggregate,56.097165506573866,12.249372864359612,0.01160359909015819,0.0045015432764177596,5,NONE,,
ilp,2,300,1,3,ambulanceUser,46.94158536585366,15.709974220181918,0.014069134388363859,0.004734999485680731,5,NONE,,
ilp,2,300,1,3,genericUser,59.25684545454546,8.926435623812377,0.011131769052865925,0.004379171362508348,5,NONE,,
ilp,2,300,1,3,operaUser,35.70065789473684,11.147910279097074,0.014353112865125691,0.004121698113910139,5,NONE,,
ilp,2,300,1,4,Aggregate,56.81557351809084,11.650176827775418,0.012072116443312157,0.0046343165683986245,5,NONE,,
ilp,2,300,1,4,ambulanceUser,47.30330952380953,15.69497548539736,0.014419196547641348,0.005231973404085854,5,NONE,,
ilp,2,300,1,4,genericUser,59.25547909090909,8.92719375192265,0.011530227525404219,0.004428677918985202,5,NONE,,
ilp,2,300,1,4,operaUser,42.26537579617834,14.957635938352096,0.015240909088642776,0.004435391972370999,5,NONE,,
ilp,2,300,1,5,Aggregate,57.311747505755946,11.196234578795558,0.012389968546684971,0.005506100637983685,5,NONE,,
ilp,2,300,1,5,ambulanceUser,48.28573333333334,15.602445959761331,0.014852963318617105,0.004271050441890363,5,NONE,,
ilp,2,300,1,5,genericUser,59.260715454545455,8.927017728908407,0.011756367452495642,0.005410753309575903,5,NONE,,
ilp,2,300,1,5,operaUser,46.31368354430379,15.550424996788564,0.016099629552199634,0.004793020367937557,5,NONE,,
ilp,2,100,3,1,Aggregate,119.79349845440495,11.242077033719948,0.03723883450809678,0.009121865712803209,5,NONE,,
ilp,2,100,3,1,ambulanceUser,108.99592499999999,15.72432982451488,0.0454917501158613,0.00948976057512564,5,NONE,,
ilp,2,100,3,1,genericUser,121.7908018181818,8.925271947276718,0.035803494788438736,0.008465468572483965,5,NONE,,
ilp,2,100,3,1,operaUser,108.33161038961039,15.538634726204267,0.04534764663350757,0.008165305037542345,5,NONE,,
ilp,2,100,3,2,Aggregate,119.81267826759475,11.175055497959562,0.03822911458008716,0.009599704516143177,5,NONE,,
ilp,2,100,3,2,ambulanceUser,110.37802272727272,15.63583577836003,0.04488524074924139,0.010327320249850462,5,NONE,,
ilp,2,100,3,2,genericUser,121.73890909090908,8.926502929400623,0.036778278072635194,0.008927734828687823,5,NONE,,
ilp,2,100,3,2,operaUser,108.37825503355705,15.549532721819997,0.046974420665687036,0.008707610020290857,5,NONE,,
ilp,2,100,3,3,Aggregate,119.69031623931625,11.206704185583774,0.04192339114508971,0.01042916790124878,5,NONE,,
ilp,2,100,3,3,ambulanceUser,107.2148888888889,15.639081019361678,0.0488186318446207,0.007183656906494746,5,NONE,,
ilp,2,100,3,3,genericUser,121.65182272727273,8.924994912380411,0.040356707253242176,0.009981876713883774,5,NONE,,
ilp,2,100,3,3,operaUser,108.3754701986755,15.543531891136345,0.05169242171362725,0.008060109396503522,5,NONE,,
ilp,2,100,3,4,Aggregate,119.79818238021639,11.246587558659067,0.03718196277382471,0.009601743656735901,5,NONE,,
ilp,2,100,3,4,ambulanceUser,108.57074358974361,15.71586107411696,0.047747439874342476,0.008591018645621602,5,NONE,,
ilp,2,100,3,4,genericUser,121.80004363636364,8.925732377303923,0.0354930089600111,0.008735717212168741,5,NONE,,
ilp,2,100,3,4,operaUser,108.4163935483871,15.542307181558733,0.046509676246565206,0.008662693939104137,5,NONE,,
ilp,2,100,3,5,Aggregate,119.80825464396285,11.193573569568256,0.039974392743573894,0.009576460301236846,5,NONE,,
ilp,2,100,3,5,ambulanceUser,108.20678947368421,15.706957413761714,0.04868707669361255,0.007611482466255711,5,NONE,,
ilp,2,100,3,5,genericUser,121.75403545454547,8.926696558131795,0.03870577435492048,0.009122877357093917,5,NONE,,
ilp,2,100,3,5,operaUser,108.77251948051949,15.55502802438772,0.046886069609919874,0.009137345163484184,5,NONE,,
ilp,2,200,3,1,Aggregate,119.15338135593218,12.154481501326899,0.02663658014428873,0.006561236656702846,5,NONE,,
ilp,2,200,3,1,ambulanceUser,110.7131818181818,15.63549485651266,0.03199971598729018,0.006810045597172454,5,NONE,,
ilp,2,200,3,1,genericUser,122.17527727272727,8.925051841703723,0.025518310087193987,0.006079421353775558,5,NONE,,
ilp,2,200,3,1,operaUser,99.97989610389612,12.461604260579973,0.033091898882679355,0.005217220522217548,5,NONE,,
ilp,2,200,3,2,Aggregate,120.03653502694378,11.462452282118475,0.02600830653732591,0.0066165432650162935,5,NONE,,
ilp,2,200,3,2,ambulanceUser,109.91685365853657,15.702495894858524,0.030497952072563526,0.005926643747235417,5,NONE,,
ilp,2,200,3,2,genericUser,122.26754090909093,8.927479721589885,0.02495949043540811,0.006263206021373144,5,NONE,,
ilp,2,200,3,2,operaUser,107.1302088607595,15.371417624413331,0.032145156190267934,0.005246475019228144,5,NONE,,
ilp,2,200,3,3,Aggregate,120.34287853323146,11.162295751054588,0.02594542005719459,0.0068370850437511595,5,NONE,,
ilp,2,200,3,3,ambulanceUser,113.09451923076924,15.266668247911191,0.02975216309038078,0.006972854625070636,5,NONE,,
ilp,2,200,3,3,genericUser,122.25612636363637,8.927589638876658,0.02481760463641874,0.006426592569162633,5,NONE,,
ilp,2,200,3,3,operaUser,109.33868789808916,15.550506252726008,0.03258647945291276,0.005186813657367187,5,NONE,,
ilp,2,200,3,4,Aggregate,119.56766717791412,11.793622386454741,0.028244108991691348,0.007937648891857859,5,NONE,,
ilp,2,200,3,4,ambulanceUser,111.10433333333334,15.60495331180572,0.03308509524509299,0.00772460426380192,5,NONE,,
ilp,2,200,3,4,genericUser,122.16854636363638,8.92394320144602,0.02697677952479557,0.00745005078322637,5,NONE,,
ilp,2,200,3,4,operaUser,103.9694465408805,14.593328943519694,0.03564170667837236,0.006632832759464399,5,NONE,,
ilp,2,200,3,5,Aggregate,120.29647348193697,11.148347049065688,0.029660545603774624,0.007796965262257809,5,NONE,,
ilp,2,200,3,5,ambulanceUser,112.2788775510204,15.436954787447359,0.033557616776871406,0.007436574287001828,5,NONE,,
ilp,2,200,3,5,genericUser,122.1963090909091,8.92444181603823,0.028513290995640702,0.0074067299911992485,5,NONE,,
ilp,2,200,3,5,operaUser,109.13228289473682,15.555305833756282,0.03670675337657445,0.006483064193916811,5,NONE,,
ilp,2,300,3,1,Aggregate,119.65400153964589,12.22117929720702,0.02252422108396545,0.006041327085917381,5,NONE,,
ilp,2,300,3,1,ambulanceUser,110.75928571428572,15.69203071048535,0.028407608722882113,0.00487458926372369,5,NONE,,
ilp,2,300,3,1,genericUser,122.77117181818181,8.926291985994142,0.021556429545456196,0.005663253686835034,5,NONE,,
ilp,2,300,3,1,operaUser,100.19343312101911,12.071797339398609,0.027731026252918817,0.005317850482741001,5,NONE,,
ilp,2,300,3,2,Aggregate,120.72082571649885,11.179677608191128,0.021938512426530662,0.005516204446620383,5,NONE,,
ilp,2,300,3,2,ambulanceUser,109.89747499999999,15.727286198796222,0.026859694630433622,0.005757157946476777,5,NONE,,
ilp,2,300,3,2,genericUser,122.65198363636364,8.926616115608264,0.021006676831441955,0.0050696477430388215,5,NONE,,
ilp,2,300,3,2,operaUser,109.51990066225164,15.551726812481828,0.027423094323493977,0.004653545693469869,5,NONE,,
ilp,2,300,3,3,Aggregate,119.803656612529,12.108463596972465,0.022191083324285963,0.005756081739116295,5,NONE,,
ilp,2,300,3,3,ambulanceUser,110.76399999999997,15.694997918398606,0.025236287355699376,0.006710456839184869,5,NONE,,
ilp,2,300,3,3,genericUser,122.78071090909091,8.924263198397714,0.021273761470360378,0.005282483489131805,5,NONE,,
ilp,2,300,3,3,operaUser,100.63084768211921,12.412745594615423,0.028026550013019604,0.005057451585482577,5,NONE,,
ilp,2,300,3,4,Aggregate,119.89481091468102,12.01276571919303,0.021389940230591053,0.005336258572978185,5,NONE,,
ilp,2,300,3,4,ambulanceUser,111.68506666666667,15.613233693947523,0.02489263523135079,0.0058795482806741454,5,NONE,,
ilp,2,300,3,4,genericUser,122.74952636363636,8.925499401449388,0.020565888842066744,0.004994904319336658,5,NONE,,
ilp,2,300,3,4,operaUser,102.13360256410257,13.467279604922245,0.026190166207145857,0.0045327773334752465,5,NONE,,
ilp,2,300,3,5,Aggregate,119.7642671814672,12.095991535882138,0.021169883108196452,0.005651797123747138,5,NONE,,
ilp,2,300,3,5,ambulanceUser,109.90650000000001,15.718797965721793,0.025510357175469907,0.005625248909731245,5,NONE,,
ilp,2,300,3,5,genericUser,122.71804818181819,8.92707984347616,0.02022283214697931,0.005230201039742598,5,NONE,,
ilp,2,300,3,5,operaUser,101.34589032258066,13.004633095763417,0.026770767589795928,0.004722311664775112,5,NONE,,
ilp,2,100,5,1,Aggregate,181.37136991557944,11.996482462044268,0.048512190559372156,0.011126601441658113,5,NONE,,
ilp,2,100,5,1,ambulanceUser,172.54013636363638,15.665670121417264,0.06036716804783955,0.008474330449382513,5,NONE,,
ilp,2,100,5,1,genericUser,184.1869990909091,8.921263909780489,0.04632057113848329,0.010124603009299026,5,NONE,,
ilp,2,100,5,1,operaUser,164.33603773584906,14.02139797328174,0.06039371479512807,0.008543249568367495,5,NONE,,
ilp,2,100,5,2,Aggregate,182.09925769230767,11.23532832148955,0.0504364735180069,0.011513601285856647,5,NONE,,
ilp,2,100,5,2,ambulanceUser,171.79866666666666,15.744930861626493,0.06308586258420378,0.011305915478417083,5,NONE,,
ilp,2,100,5,2,genericUser,184.08866545454543,8.92397336246897,0.048196667232663075,0.010352441383943518,5,NONE,,
ilp,2,100,5,2,operaUser,170.98708227848104,15.551644331502997,0.06266756575280388,0.009203976087454028,5,NONE,,
ilp,2,100,5,3,Aggregate,182.2032579150579,11.217825696562906,0.04898615836122729,0.01091998479472858,5,NONE,,
ilp,2,100,5,3,ambulanceUser,171.36812500000002,15.702082971715601,0.0609965922469352,0.011275807559828691,5,NONE,,
ilp,2,100,5,3,genericUser,184.17600272727273,8.926040776134077,0.04696237466389581,0.009988988485439226,5,NONE,,
ilp,2,100,5,3,operaUser,170.99929677419357,15.547370962944347,0.06024902746855833,0.007956993388352077,5,NONE,,
